WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,X,Y,source
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,0.37331540636594096,17.8745764767182,test
-110,-110,-110,-110,-110,-109,-110,-110,-110,-110,0.2133465745601265,18.325390423561238,test
-110,-110,-110,-110,-110,-107,-110,-110,-110,-110,0.1507369930311684,18.620559195419,test
-110,-110,-110,-110,-110,-105,-110,-110,-110,-110,0.41986959087030684,19.6132833468419,test
-110,-110,-110,-110,-110,-108,-110,-110,-110,-110,0.7616749053941836,19.54570301603295,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.6276303549017879,0.9352503143943329,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.299064309608843,0.35916393863395313,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.717703361709337,1.6113055170553867,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.1785329045397148,1.3761473100104902,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.467838013124715,2.4193898379683896,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.178274808322041,2.924430091784262,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.762318761693976,3.481355832107852,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.6800610283068367,3.897282672135522,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.1361741423615712,4.250373050706978,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.542701247256645,4.799010371352359,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.0362548954415274,5.984018150196361,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.4549066028823971,5.3592311406217235,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.2927244378397718,6.174356707650872,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.7915739089300278,6.955414164746097,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.4136447548453983,7.952420694753457,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.8237976154350342,7.481051127476318,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.6740261791261326,8.434984179170463,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.5587234082125523,8.058046337018503,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.6962634753005332,9.052824644484136,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.8170849469196495,9.824946929460557,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.2370772875562146,10.3236627810358,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.4813103785582933,10.596662906932481,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.2873536617419967,11.592486404631925,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.2977870732292989,11.055490721071061,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.002527549831909,12.101151057918429,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.7922507001640182,12.961431312383336,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.4269661992812193,13.512683953449942,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.1468481690734262,13.551031352680157,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.1446549020069767,14.61121433119883,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.9332586675808539,14.19569853930304,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.764563718057102,15.023502422818325,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.375497241321621,15.11074850783051,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.3524754415956994,16.173536919638885,test
-110,-110,-110,-107,-110,-110,-110,-110,-110,-110,1.3733049901228873,16.41752280610753,test
-110,-110,-110,-108,-110,-110,-110,-110,-110,-110,1.3005911227809184,17.65662194947313,test
-110,-110,-110,-106,-110,-110,-110,-110,-110,-110,1.9188520512589098,17.400595374105272,test
-110,-110,-110,-109,-110,-110,-110,-110,-110,-110,1.1923431564750215,18.270722758195983,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,1.854000823496369,18.57163972327015,test
-110,-110,-110,-110,-110,-105,-110,-110,-110,-110,1.4550110323069574,19.149636721508926,test
-110,-110,-110,-110,-110,-108,-110,-110,-110,-110,1.4497273083237818,19.278492003357385,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.9431631278533494,0.8840701094157313,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.083902541828198,0.5166534892612429,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.225058345514672,1.4107770895242906,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.8768479982514563,1.5275145198885447,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.33421529337076,2.207888354104997,test
-110,-110,-105,-110,-110,-110,-110,-110,-110,-110,2.8003248594064893,2.6245180153643473,test
-110,-110,-108,-110,-110,-110,-110,-108,-110,-110,2.468065460426231,3.217484353862978,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.3342463741571313,3.9598434267385185,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.5200899376058343,4.400699281243253,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.521422042348324,4.778988505899608,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.340108936502869,5.178706120932609,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.584936118339048,5.665204103481067,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.7127180029585496,6.88198759076613,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.371174120689113,6.075354896228892,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.958348583630942,7.4350119274374755,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.6232575096731314,7.6663053231282925,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.5465137087012035,8.20525752973627,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.7551430501161414,8.803751974304081,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.55297558601744,9.488561160584842,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.1139381831279853,9.083951661499784,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.3395648455635287,10.310846155517392,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.9536564509632712,10.78362274244343,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.65992429525906,11.517648089017605,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.1673675307266516,11.978456672184285,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.37504069824021,12.106925602447244,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.493798895715746,12.873998011613082,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.8872910017773297,13.010965916056447,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.8862957447513997,13.271484217499859,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.038972363968423,14.847790270362875,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.8638667559882083,14.596231079842351,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.5744337572963585,15.81312027262142,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.78630955271028,15.890105473442704,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.5527474475967034,16.967647092732808,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.9961468309333386,16.116544609998634,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.849543759554122,17.49982225774859,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.3875663382998322,17.613072309882714,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.055965557262007,18.50646111876708,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.870890570026667,18.21346151613897,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.426389894769425,19.939480887714875,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,2.4285638378056973,19.3583676323324,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.4405366481233783,0.5194527665175563,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.631991344131469,0.8006928009167311,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.452102205764314,1.8174809350901402,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.5337206613520804,1.3384805103679778,test
-110,-110,-107,-110,-110,-110,-110,-107,-110,-110,3.6579508281194144,2.7177222547434914,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.5580489756294877,2.0566149731347236,test
-110,-110,-109,-110,-110,-110,-110,-109,-110,-110,3.169882875160825,3.2852977208902283,test
-110,-110,-108,-110,-110,-110,-110,-105,-110,-110,3.282625605951493,3.6734208002468707,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.018348661673633,4.75568177704952,test
-110,-110,-110,-110,-110,-110,-110,-108,-110,-110,3.2653424748069333,4.310021846216102,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.5279098279439243,5.215925600938958,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.8844713135755278,5.085368779326565,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.4443823623010648,6.84942226945489,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.6158438944212357,6.292329515842633,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.4207602077764605,7.7066943803425145,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.973260743363899,7.893138718379434,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.3424328083823767,8.998197879287858,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.003504663531058,8.027629755808416,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.823840515171194,9.199462686833051,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.060769268396241,9.237148073236503,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.42610015398086,10.730566270433405,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.6243355265512056,10.23762121756042,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.5032704481005843,11.926214105398568,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.815007776983758,11.323189784831794,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.9822645613556964,12.70862040043513,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.062449355666782,12.035160713288638,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.16840794901003,13.727855868050147,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.183738925842428,13.511486769208833,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.093260120180832,14.920886157830195,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.3439606135835676,14.90813205656063,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.9448756419105444,15.00612864731368,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.464135187198732,15.024656055706894,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.908692766302906,16.518407544734576,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.074944012698497,16.110276728276567,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.383509024492739,17.94023419287289,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.692909151568081,17.867618866189133,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.3664566463399797,18.043213699549998,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.974317637204414,18.01717299066237,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.9476516530810892,19.368677423849146,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,3.0100904050218817,19.689157231724508,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.980540304031354,0.9656257228375925,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.160937011202418,0.18124780606615498,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.56553891461966,1.6373048264283243,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.739417913665866,1.1810503604721476,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.9590070867644345,2.638739256289238,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.8470469188705545,2.5400657152841717,test
-110,-110,-110,-110,-110,-110,-110,-104,-110,-110,4.414276847589883,3.977182906594996,test
-110,-110,-110,-110,-110,-110,-110,-107,-110,-110,4.582121370819836,3.8668735827991787,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.95329239636629,4.675354627008659,test
-110,-110,-110,-110,-110,-110,-110,-107,-110,-110,4.548938678518675,4.003510850910651,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.040019640739006,5.200851216051117,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.186008431855996,5.254758795199845,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.304934637697661,6.360065493550728,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.420537690068876,6.0988663384560144,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.042361931952782,7.673944449073024,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.537334824843078,7.444144202220119,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.634439941168353,8.82767940720354,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.427692909116205,8.641119465051979,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.953572223835159,9.83962449586156,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.426000810502409,9.644716837814743,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.17707092191594,10.56052218489509,test
-110,-110,-110,-110,-110,-110,-110,-110,-109,-110,4.981328291138443,10.518315115202522,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.927638299190147,11.40733492050326,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.998844827184631,11.579220035227557,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.042268994235934,12.586754796691388,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.274572695679597,12.032481322035895,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.820853304694664,13.275729636980756,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.796548554046499,13.288217582955866,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.194326353873774,14.973935574104427,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.36164532775502,14.60137621144316,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.609981492814471,15.560473482173501,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.914695743521214,15.674441071366868,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.4037330041049305,16.862380384524275,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.181062899115965,16.544236757610417,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.9505503719437565,17.625397629880414,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.816968450474876,17.653560725545194,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.839370863537891,18.944487879845244,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.2729217275327365,18.16966108125672,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.48399075033254,19.701862426824217,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,4.227191253182216,19.004101450430166,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.342935115836705,0.9688593354677885,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.694967460605847,0.40132544394122394,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.192576097346841,1.356089673754747,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.169839433301248,1.1063058213129513,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.906742372572554,2.9976503383754736,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.1641144395957905,2.0545225588782796,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.329731107146213,3.461659180761415,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.204821247075855,3.3014249117985583,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.200870735691658,4.774260568432451,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.712577943247261,4.6349515157609815,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.387217857079205,5.909040941314236,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.96953254153502,5.173639312625412,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.223012641411878,6.52563102800037,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.091250569282245,6.436448398823113,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.58179126477771,7.522073571137333,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.330908583078026,7.542445806077207,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.958800954258848,8.206017404291376,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.654831358394004,8.043396694156051,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.066416404481435,9.551828224223584,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.10493918032795,9.022346788426857,test
-110,-110,-110,-110,-110,-110,-110,-110,-103,-110,5.171512997648022,10.564849170999574,test
-110,-110,-110,-110,-110,-110,-110,-110,-109,-110,5.703340954518932,10.20247856414138,test
-110,-110,-110,-110,-110,-110,-110,-110,-106,-110,5.6682594372081745,11.18247633109923,test
-110,-110,-110,-110,-110,-110,-110,-110,-108,-110,5.613457426631257,11.4119596798958,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.653799509333616,12.995052752479248,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.937816965232562,12.004281757836104,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.885438764362306,13.066490795174767,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.953046586159845,13.281825679099684,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.382034830411271,14.091638205175729,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.11227275832891,14.726740565229319,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.944332235748291,15.61074849495431,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.7158500155268115,15.761969744597154,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.262814274552942,16.045229630920215,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.001872743919169,16.35064928295402,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.2414642281992165,17.062317725049187,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.179528292493667,17.124498898267948,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.91487838061737,18.14026721345917,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.537648463987679,18.593105955112165,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.543489457708634,19.09905643421599,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,5.318798361750551,19.051270332463154,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.395669914096316,0.188598931271592,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.56163253328438,0.6928083938491005,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.532119860204706,1.4342366966113957,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.3873334208566925,1.8416917680970037,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.21936806506527,2.734218339528869,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.757482324740119,2.4192000072707343,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.29730059922564,3.4705414860459753,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.093213925892698,3.04593003222909,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.111603199451892,4.187145031462226,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.504176820338043,4.849136636161122,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.235642331999687,5.935162010746778,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.954907908935003,5.9589046048452055,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.8375627346763235,6.363825040797721,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.072683911002623,6.568818731766495,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.558681443937234,7.849975767109596,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.995991050946105,7.508157306560148,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.345204031039784,8.185901711556268,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.004799824817371,8.50911369248888,test
-110,-110,-110,-110,-110,-110,-110,-110,-105,-110,6.5555186667025955,9.824938479817398,test
-110,-110,-110,-110,-110,-110,-110,-110,-109,-110,6.504576967892801,9.916468348666056,test
-110,-110,-110,-110,-110,-110,-110,-110,-109,-110,6.628083476571436,10.840336238221083,test
-110,-110,-110,-110,-110,-110,-110,-110,-106,-110,6.148301734807747,10.855336130302314,test
-110,-110,-110,-110,-110,-110,-110,-110,-107,-110,6.675143854443848,11.17023303243833,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.18976355814601,11.926500619044221,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.0322153604503725,12.462534943295706,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.313475289934102,12.665077439998427,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.839629387568992,13.36037812155657,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.426902087322837,13.981917784501414,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.7839165096792025,14.897204130931792,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.43876222065163,14.234076203984115,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.4118634653864515,15.716091917831513,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.1094304048359795,15.27046910561651,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.04663590046159,16.43234773833813,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.827445735979613,16.02466368829801,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.675323526807166,17.93249587451374,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.236927861511182,17.693634840727647,test
-105,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.9751019011002,18.962278060152464,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.234929193029143,18.10033105321207,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.148282537895916,19.702035668482143,test
-109,-110,-110,-110,-110,-110,-110,-110,-110,-110,6.725758875453275,19.6742365616282,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.336078387742238,0.16977693975812214,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.580761091952253,0.4836804457578665,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.728834147122304,1.4413600786856215,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.338639694686468,1.2934785773590143,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.211470320049747,2.2657463761866614,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.0948304388441015,2.3468570109288898,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.036569812362958,3.186413847166327,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.746770444619429,3.3254689886766227,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.6682370169773435,4.7168841755972775,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-109,7.581185342732113,4.958697741365398,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.021439866623114,5.738652650588142,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-107,7.9587866439404085,5.86227172935294,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.167892691805013,6.326820306251732,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.172451839876466,6.601308363814704,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.7121879819794925,7.317073769363058,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.539506573984296,7.690920570071195,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.421339816611049,8.85401553045546,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.771549935287817,8.064665543850571,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.621125299090829,9.23532555095975,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.557518264667276,9.956888442632966,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.87906200455225,10.404516403115132,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.291513858344353,10.234405744408258,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.53251486975652,11.114248453258057,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.549275008128249,11.001333639490792,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.323849630745845,12.219934313830581,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.971218789960782,12.72724231956998,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.349653380462238,13.09284508653062,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.516800594690624,13.213447881326042,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.536429545898358,14.835362354178892,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.615792552101386,14.633788419545002,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.541030289062811,15.927265632631409,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.931902684420603,15.512723201073552,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.305759487143504,16.459587005879445,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.186557912195616,16.63634431531809,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.5000923357822336,17.10330047781328,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.197647781119615,17.479631956199526,test
-104,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.887588990718858,18.566390720631098,test
-105,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.681535000208471,18.339028549743908,test
-107,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.571411393044234,19.447379822638066,test
-107,-110,-110,-110,-110,-110,-110,-110,-110,-110,7.659129912623161,19.05057556607901,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,8.493300216238959,0.29599262514396696,test
-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,8.32618506127791,0.9609174315580614,test
